Date Time,Pressure,Temperature,Vapor_pressure_deficit,Specific_humidity,Airtight,Wind_speed,wv (m/s)
7/11/2012,986.2,17.46,20.22,6.56,8.66,1176.02,2.67
7/12/2012,987.41,14.34,16.48,4.61,7.51,1191.06,3.15
7/13/2012,982.82,14.2,16.52,3.23,8.46,1185.53,2.77
7/14/2012,978.89,15.84,18.11,3.17,9.55,1173.21,2.88
7/15/2012,986.22,15.98,18.4,5.37,8.26,1182.37,2.38
7/16/2012,995,15.4,17.65,5.82,7.42,1195.84,2.83
7/17/2012,992.48,15.76,18.1,2.99,9.52,1189.84,2.26
7/18/2012,988.77,19.08,22.57,7.2,9.72,1171.91,2.83
7/19/2012,981.96,18.72,21.82,8.11,8.73,1165.86,3.15
7/20/2012,987.83,15.58,17.81,4.74,8.27,1185.88,1.74
7/21/2012,993.35,13.81,15.88,3.78,7.61,1200.31,1.17
7/22/2012,1000.48,14.44,16.69,6.02,6.66,1207.05,1.29
7/23/2012,1000.76,17.39,21.15,10.1,6.9,1195.46,1.69
7/24/2012,993.12,21.4,26.99,12.48,9.14,1168.59,2.32
7/25/2012,987.83,25.17,33.63,15.95,11.21,1146.14,1.19
7/26/2012,989.42,25.24,32.81,13.86,12,1146.86,1.69
7/27/2012,986.59,25.73,34.55,15.61,12.03,1141.97,1.52
7/28/2012,982.42,21.65,26.07,6.86,12.25,1152.33,2.7
7/29/2012,985.3,19.02,22.17,5.98,10.29,1167.53,2.1
7/30/2012,990.69,16.63,19.34,8.04,7.13,1185.93,2.44
7/31/2012,992.02,17.55,20.6,8.86,7.39,1183.65,1.5
8/1/2012,989.8,21.11,26.31,12.52,8.71,1166.04,1.41
8/2/2012,986.41,23.66,29.99,14.06,10.11,1150.82,2.06
8/3/2012,989.29,20.98,25.17,8.78,10.37,1164.42,1.56
8/4/2012,987.9,21.18,26.17,12.76,8.48,1163.56,1.35
8/5/2012,984.29,19.32,22.94,5.88,10.85,1164.83,1.24
8/6/2012,985.09,20.21,23.87,7.63,10.32,1162.49,3.09
8/7/2012,992.82,17.96,20.81,8,8.06,1182.29,2.89
8/8/2012,996.31,18.15,21.12,9.2,7.48,1186.14,2.01
8/9/2012,997,17.25,20.09,6.55,8.5,1189.99,1.72
8/10/2012,998.1,16.18,18.47,6.35,7.59,1196.21,1.92
8/11/2012,996.06,15.91,18.28,6.24,7.55,1194.96,1.57
8/12/2012,992.02,15.89,18.75,7.75,6.92,1190.89,2.5
8/13/2012,990.22,17.66,20.83,10.34,6.62,1181.64,2.18
8/14/2012,989.45,18.47,22.25,11.88,6.55,1177.64,1.73
8/15/2012,988.11,19.76,24.07,12.33,7.42,1170.24,2.02
8/16/2012,990.82,17.39,20.01,4.8,9.6,1181.11,0.93
8/17/2012,995.19,18.39,22.12,7.95,8.9,1183.08,1.48
8/18/2012,994.94,21.96,28.12,14.12,8.8,1168.75,1.25
8/19/2012,992.99,26.17,36.78,21.21,9.81,1149.54,2.13
8/20/2012,991.05,27.57,38.59,19.36,12.16,1140.02,1.63
8/21/2012,990.33,25.39,33.21,13.93,12.2,1147.3,1.27
8/22/2012,988.21,21.89,26.61,11.13,9.81,1159.95,1.91
8/23/2012,988.95,18.61,22.13,10.48,7.35,1175.76,1.36
8/24/2012,981.67,17.89,20.91,3.6,11.04,1167.31,1.69
8/25/2012,981.89,21.02,25.25,9.14,10.27,1155.6,3.79
8/26/2012,985.56,16.89,19.39,5.27,8.96,1177.32,4.24
8/27/2012,994.06,16.69,19.27,6.18,8.23,1188.87,1.54
8/28/2012,991.3,18.64,22.7,9.83,8.12,1178.14,1.8
8/29/2012,991.73,21.54,26.54,11.33,9.6,1165.78,1.69
8/30/2012,989.47,18.83,22,5.4,10.5,1173.1,1.63
8/31/2012,990.75,15.68,17.91,3.5,9.1,1188.37,1.09
9/1/2012,997.49,14.87,17.09,4.64,7.8,1200.8,1.65
9/2/2012,998.4,14.87,17.56,5.16,7.77,1202.17,1.49
9/3/2012,996.98,17.19,20.24,7,8.3,1190.41,1.56
9/4/2012,995.35,16.88,19.84,6.59,8.32,1189.75,1.09
9/5/2012,994.03,14.1,16.24,2.01,8.95,1199.02,1.04
9/6/2012,998.67,14.01,16.17,5.29,6.81,1206.57,1.56
9/7/2012,996.59,14.76,17.92,7.68,6.42,1201.69,1.63
9/8/2012,994.37,19.26,23.05,8.46,9.18,1178.27,1.25
9/9/2012,990.96,20.43,25.57,10.96,9.23,1169.85,1.35
9/10/2012,988.69,22.53,28.63,15.76,8.14,1159.43,2.1
9/11/2012,985.91,19.15,23.04,8.29,9.36,1168.64,1.73
9/12/2012,985.95,12.02,14.11,1.92,7.73,1198.78,1.37
9/13/2012,989.28,11.65,13.98,4.74,5.83,1205.88,1.36
9/14/2012,986.87,12.8,15.61,5.43,6.44,1198.04,3.27
9/15/2012,989.68,14.11,16.23,4.9,7.15,1195,2.03
9/16/2012,990.28,14.35,17.14,6.03,7.01,1195.16,1.77
9/17/2012,987.34,15.57,18.47,5.97,7.91,1185.91,1.23
9/18/2012,984.92,16.52,19.73,6.7,8.27,1178.91,2.33
9/19/2012,990.38,11.62,13.8,4.04,6.16,1207.02,2.1
9/20/2012,996.35,9.77,12.42,4.43,5,1223.25,1.43
9/21/2012,991.13,10.86,13.61,5.34,5.21,1212.22,1.97
9/22/2012,987.02,11.9,14.05,4.01,6.35,1201.62,2.03
9/23/2012,989.94,9.5,12.24,3.83,5.3,1216.38,1.21
9/24/2012,975.54,14.75,17.22,4.95,7.87,1174.99,2.44
9/25/2012,976.97,15.18,17.63,5.73,7.62,1175.04,3.57
9/26/2012,976.37,16.01,18.69,5.89,8.2,1170.58,1.54
9/27/2012,981.79,12.89,14.96,3.24,7.46,1190.3,3.35
9/28/2012,990.5,13.4,15.54,5.07,6.6,1199.37,2.82
9/29/2012,990.03,11.71,14.32,4.41,6.25,1206.43,1.8
9/30/2012,994.91,10.26,12.94,4.4,5.36,1219.17,1.09
10/1/2012,991.24,11.32,13.99,4.31,6.1,1209.68,1.23
10/2/2012,990.53,13.06,15.56,5.14,6.57,1201.02,1.85
10/3/2012,987.74,14.21,16.58,5.67,6.9,1192.57,3.22
10/4/2012,983.76,13.18,15.45,4.3,7.08,1191.91,4.15
10/5/2012,986.49,12.69,15.17,3.59,7.34,1197.19,4.35
10/6/2012,985.15,14.89,17.39,4.53,8.16,1185.78,3.5
10/7/2012,990.55,9.8,12.19,3.01,5.79,1215.25,1.54
10/8/2012,992.6,8.59,11.39,3.81,4.76,1223.89,1.65
10/9/2012,985.6,7.99,10.94,3.24,4.88,1217.73,1.53
10/10/2012,988.66,6.23,9.75,2.46,4.6,1229.47,1.27
10/11/2012,987.68,7.03,10.37,2.92,4.7,1224.75,1.55
10/12/2012,983.09,7.45,10.68,1.47,5.85,1216.4,1.46
10/13/2012,985.35,9.41,12.02,3.49,5.4,1210.92,2.65
10/14/2012,976.68,9.27,11.73,3.2,5.45,1200.69,2.63
10/15/2012,978.14,8.3,11.01,2.33,5.54,1206.62,3.01
10/16/2012,984.9,8.12,11.15,3.47,4.87,1216.45,2.31
10/17/2012,987.07,10.6,13.23,3.8,5.97,1207.68,2.18
10/18/2012,987.91,13.07,15.28,4.81,6.62,1197.65,2.46
10/19/2012,988.98,15.31,18.38,6.71,7.37,1189.4,2.09
10/20/2012,991.68,14.44,17.46,5.56,7.5,1196.2,0.92
10/21/2012,992.47,12.54,15.18,2.82,7.79,1204.76,1.03
10/22/2012,996.75,8.78,11.37,0.54,6.79,1226.52,1.12
10/23/2012,998.69,9.91,12.24,1.09,6.98,1223.87,2.23
10/24/2012,994.29,7.64,10.48,0.39,6.33,1228.79,0.98
10/25/2012,987.57,9,11.53,1.57,6.3,1214.65,1.51
10/26/2012,983.58,3.74,8.06,1.85,3.94,1234.5,2.91
10/27/2012,976.25,0.16,6.18,0.38,3.7,1241.51,4.06
10/28/2012,987.55,0,6.14,0.66,3.46,1256.82,1.21
10/29/2012,988.2,-0.89,5.87,1,3.07,1262.24,2.05
10/30/2012,978.69,2.97,7.59,0.98,4.21,1231.56,2.37
10/31/2012,976.55,4.56,8.72,1.55,4.58,1221.81,1.88
11/1/2012,965.35,6.43,9.76,1.71,5.21,1199.11,2.51
11/2/2012,973.11,8.02,10.78,3.57,4.62,1202.26,4.13
11/3/2012,976.02,8.22,10.94,2.11,5.64,1204.25,3.23
11/4/2012,976.43,8.08,10.84,1.88,5.73,1205.32,2.11
11/5/2012,974.9,7.86,10.69,2.7,5.11,1204.83,2.42
11/6/2012,987.24,4.68,8.56,1.46,4.48,1234.46,1.86
11/7/2012,993.23,8.26,10.99,2.38,5.4,1225.47,3.42
11/8/2012,992.35,7.63,10.49,2.52,5.01,1227.42,2.74
11/9/2012,990.26,7.55,10.46,2.79,4.83,1225.35,2.06
11/10/2012,980.19,6.79,9.93,1.79,5.18,1215.94,2.61
11/11/2012,984.08,8.93,11.47,1.17,6.54,1210.46,1.13
11/12/2012,997.9,6.71,9.86,1.72,5.09,1238.3,1.1
11/13/2012,1005.37,2.31,7.4,1.1,3.91,1268.58,1.13
11/14/2012,1003.6,0.36,6.4,0.37,3.75,1275.45,0.92
11/15/2012,997.65,-1.06,5.67,0.07,3.5,1274.57,1.29
11/16/2012,993.3,1.08,6.62,1.05,3.5,1259.13,1.88
11/17/2012,987.1,1.06,6.73,1.29,3.43,1251.52,2.01
11/18/2012,986.65,4.79,8.74,1.26,4.73,1233.16,1.5
11/19/2012,992.27,6,9.39,0.43,5.63,1234.04,1.22
11/20/2012,993.58,4.13,8.26,0.46,4.9,1244.57,1.89
11/21/2012,991.27,5.42,9.03,1.32,4.85,1235.94,3.2
11/22/2012,996.28,5.79,9.35,1.78,4.74,1240.71,1.56
11/23/2012,993.89,3.56,8.06,0.89,4.5,1248,2.1
11/24/2012,992.27,7.58,10.46,1.82,5.43,1227.25,1.23
11/25/2012,986.6,9.66,12.16,4.21,5.03,1211.63,3.64
11/26/2012,983.36,6.69,9.92,1.56,5.31,1220.26,1.7
11/27/2012,979.61,7.92,10.69,1.06,6.14,1209.59,1.08
11/28/2012,976.69,5.3,8.93,0.4,5.44,1217.84,3.1
11/29/2012,971.48,1.91,7.04,0.31,4.32,1227.12,3.48
11/30/2012,980.5,0.51,6.35,0.78,3.54,1245.44,1.99
12/1/2012,986.44,-2.2,5.25,0.58,2.95,1266.01,1.49
12/2/2012,982.87,-0.5,5.91,0.81,3.24,1253.29,2.02
12/3/2012,984.76,0.42,6.3,1.08,3.31,1251.43,2.68
12/4/2012,971.79,2.25,7.2,1.21,3.84,1226.37,3.06
12/5/2012,974.63,-0.07,6.11,0.77,3.41,1240.76,1.35
12/6/2012,982.94,-1.91,5.31,1.16,2.63,1260.39,1.9
12/7/2012,983.55,-4.62,4.38,0.87,2.22,1274.25,1.55
12/8/2012,992.38,-7.81,3.44,0.57,1.8,1301.49,0.73
12/9/2012,987.32,-3.71,4.78,0.81,2.51,1274.86,4.15
12/10/2012,978.31,1.03,6.59,0.7,3.76,1240.13,2.91
12/11/2012,992.58,-3.3,4.8,0.62,2.63,1279.31,2.2
12/12/2012,993.4,-4.18,4.49,0.38,2.58,1284.58,1.41
12/13/2012,987.63,-3.92,4.58,0.72,2.43,1276.02,2.19
12/14/2012,980.03,0.34,6.3,1.35,3.14,1245.98,2.96
12/15/2012,976.56,4.43,8.42,0.98,4.75,1222.06,2.99
12/16/2012,980.18,4.46,8.44,0.85,4.83,1226.39,1.94
12/17/2012,980.19,3.64,7.96,0.66,4.65,1230.18,1.3
12/18/2012,985.64,3.96,8.13,0.51,4.82,1235.39,0.84
12/19/2012,995.97,2.79,7.47,0.25,4.52,1253.9,0.6
12/20/2012,992.85,1.2,6.67,0.31,3.99,1257.59,1.34
12/21/2012,986.81,-0.62,5.84,0.45,3.4,1258.74,1.64
12/22/2012,989.64,1.76,7.02,0.33,4.22,1250.92,1.45
12/23/2012,980.79,6.95,10.28,0.71,6.09,1215.48,2.71
12/24/2012,981.71,8.6,11.23,1.14,6.42,1209.1,1.71
12/25/2012,976.71,10.24,12.64,4.15,5.42,1196.74,3.8
12/26/2012,981.76,7.06,10.1,2.12,5.07,1216.79,3.77
12/27/2012,978.68,7.44,10.35,2.38,5.08,1211.28,4.25
12/28/2012,996.96,1.72,6.96,0.88,3.8,1260.64,2.16
12/29/2012,992.75,6.45,9.69,2.15,4.73,1233.34,3.51
12/30/2012,988.89,6.8,9.9,2.82,4.47,1227.2,4.03
12/31/2012,989.08,7.14,10.14,2.87,4.58,1225.83,5.08
1/1/2013,980.54,6.19,9.51,2.67,4.35,1219.6,4.89
1/2/2013,993.99,4.06,8.19,1.84,3.99,1246.06,2.56
1/3/2013,1000.79,6.47,9.76,1.84,4.94,1243.12,3.37
1/4/2013,1002.64,9.51,11.9,1.83,6.27,1230.95,2.39
1/5/2013,1001.17,7.44,10.34,0.68,6.02,1238.42,2.32
1/6/2013,999.05,6.39,9.62,0.66,5.6,1240.72,2.15
1/7/2013,1000.18,5.32,8.93,0.52,5.25,1247.21,1.11
1/8/2013,996.99,4.96,8.71,0.43,5.18,1244.87,1.37
1/9/2013,992.05,5.48,9.04,0.72,5.23,1236.35,1.8
1/10/2013,983.51,3.03,7.63,0.91,4.26,1237.35,2.14
1/11/2013,987.31,-1.65,5.42,1.09,2.73,1264.66,1.65
1/12/2013,991.26,-3.03,4.91,0.92,2.51,1276.46,1.18
1/13/2013,991.14,-4.46,4.4,0.59,2.4,1283.16,1.8
1/14/2013,986.75,-3.52,4.72,0.81,2.47,1272.94,1.32
1/15/2013,982.12,-5.28,4.19,0.81,2.14,1275.67,1.07
1/16/2013,981.79,-4.08,4.52,0.39,2.62,1269.02,2.35
1/17/2013,986.7,-3.47,4.74,0.42,2.73,1272.42,3.12
1/18/2013,984.59,-4.64,4.34,0.68,2.31,1275.58,3.15
1/19/2013,975.36,-6.94,3.63,0.55,1.97,1274.76,3.28
1/20/2013,972.75,-6.44,3.78,0.49,2.11,1268.88,3.45
1/21/2013,973.82,-6.51,3.75,0.36,2.17,1270.56,2.4
1/22/2013,979.42,-7.44,3.49,0.47,1.92,1282.54,2.47
1/23/2013,982.32,-7.09,3.59,0.55,1.92,1284.64,1.75
1/24/2013,986.04,-6.13,3.87,0.5,2.13,1284.71,1.06
1/25/2013,992.43,-7.03,3.61,0.45,1.98,1297.53,2.36
1/26/2013,986.8,-5.12,4.2,0.86,2.11,1280.9,2.61
1/27/2013,981.16,-0.31,6.04,1.11,3.13,1250.44,2.67
1/28/2013,985.94,2.72,7.47,1.33,3.88,1242.05,2.55
1/29/2013,983.39,6.07,9.44,1.88,4.8,1223.34,5.46
1/30/2013,980.73,10.15,12.51,2.54,6.35,1201.34,5.42
1/31/2013,984.19,6.47,9.69,3.17,4.13,1223.03,3.68
2/1/2013,975.89,4.85,8.65,1.61,4.5,1219.5,2.93
2/2/2013,972.34,1.98,7.08,0.92,3.95,1228.21,1.89
2/3/2013,985.47,1.16,6.66,1.28,3.4,1248.89,2.6
2/4/2013,980.36,3.86,8.11,1.14,4.44,1229.59,3.19
2/5/2013,974.23,2.84,7.55,1.53,3.85,1226.83,2.99
2/6/2013,972.84,0.17,6.21,0.99,3.34,1237.4,1.41
2/7/2013,979.92,0.2,6.22,1.35,3.1,1246.44,1.62
2/8/2013,984.64,-1.46,5.49,0.64,3.07,1260.13,0.87
2/9/2013,989.91,-3,4.91,0.55,2.74,1274.36,1.04
2/10/2013,988.13,-3.03,4.93,1.02,2.46,1272.45,1.45
2/11/2013,981.31,-4.51,4.48,1.19,2.09,1271.06,2.07
2/12/2013,984.48,-2.53,5.07,0.95,2.6,1265.23,3.33
2/13/2013,995.58,-2.58,5.06,0.77,2.69,1279.7,1.03
2/14/2013,995.81,-2.52,5.18,0.95,2.64,1279.89,1.44
2/15/2013,991.23,-0.47,5.95,1.47,2.82,1264.21,1.1
2/16/2013,995.72,1.25,6.71,0.49,3.9,1261.11,0.59
2/17/2013,997.17,0.8,6.48,0.42,3.79,1265.06,1.6
2/18/2013,994.68,0.24,6.22,1,3.27,1264.88,1.31
2/19/2013,988.11,0.09,6.15,0.69,3.45,1257.11,1.67
2/20/2013,994,-2.02,5.27,0.89,2.75,1274.95,2.22
2/21/2013,994.28,-4.38,4.41,0.63,2.37,1286.82,3.16
2/22/2013,989.42,-5.21,4.14,0.55,2.26,1284.59,4.39
2/23/2013,984.83,-4.6,4.34,0.35,2.53,1275.51,4.15
2/24/2013,985.65,-1.14,5.63,0.14,3.48,1259.6,1.8
2/25/2013,992.69,0.15,6.18,0.03,3.86,1262.32,2.65
2/26/2013,1002.17,0.05,6.13,0,3.82,1274.87,3.12
2/27/2013,1004.05,-0.58,5.85,0.14,3.55,1280.46,2.93
2/28/2013,1000.18,0.28,6.24,0.12,3.81,1271.28,1.12
3/1/2013,996.24,0.82,6.5,0.88,3.51,1264.02,1.01
3/2/2013,996.61,0.7,6.49,1.36,3.21,1265.32,1.43
3/3/2013,995.1,0.95,6.59,1.42,3.24,1262.23,1.75
3/4/2013,994.94,2.89,7.7,2.59,3.2,1253.31,1.93
3/5/2013,986.24,4.73,8.97,3.95,3.17,1234.34,1.97
3/6/2013,979.07,5.17,9.52,3.57,3.79,1223.21,1.14
3/7/2013,976.16,4.09,8.3,1.3,4.47,1223.33,1.47
3/8/2013,977.87,3,7.63,0.16,4.77,1230.01,2.69
3/9/2013,976.84,1.01,6.6,0.09,4.16,1238.08,1.87
3/10/2013,972.85,1.18,6.8,0.28,4.18,1232.37,2.9
3/11/2013,978.55,-5.27,4.12,0.5,2.31,1270.71,3.03
3/12/2013,977.07,-5.41,4.08,0.42,2.34,1269.42,3.84
3/13/2013,977.78,-5.79,3.99,0.73,2.07,1272.43,2.13
3/14/2013,982.81,-6.17,4.09,0.86,2.05,1281.18,1.07
3/15/2013,988.15,-3.96,4.59,1.48,1.96,1277.25,1.41
3/16/2013,988.97,-2.04,5.68,2.32,2.12,1269.7,2.6
3/17/2013,979.19,2.17,7.22,3.74,2.22,1237.33,3.4
3/18/2013,969.78,1.1,6.63,1.07,3.58,1229.15,2.45
3/19/2013,970.96,0.13,6.19,0.49,3.66,1234.93,0.88
3/20/2013,977.87,0.19,6.2,0.48,3.64,1243.48,2.36
3/21/2013,988.92,-0.28,6,0.98,3.16,1260.08,1.41
3/22/2013,993.38,-2.8,4.97,0.76,2.64,1277.92,3.03
3/23/2013,993.96,-4.83,4.28,1.51,1.73,1289.06,5.72
3/24/2013,992.78,-5.61,4.12,2.07,1.28,1291.8,5.9
3/25/2013,989.22,-3.96,4.61,1.88,1.72,1278.88,5.81
3/26/2013,986.68,-2.86,5.01,2.29,1.72,1270.4,4.43
3/27/2013,985.65,-2.38,5.16,1.82,2.11,1266.46,3.76
3/28/2013,982.81,-0.21,6.08,1.69,2.78,1252.32,2.31
3/29/2013,979.2,0.44,6.34,1.41,3.14,1244.45,1.72
3/30/2013,980.14,-0.22,6.04,1.27,3.03,1248.73,1.92
3/31/2013,983.19,-1.49,5.49,0.87,2.93,1258.49,1.65
4/1/2013,984.18,-0.6,5.88,1.82,2.58,1255.96,2.09
4/2/2013,986.1,-0.1,6.08,1.84,2.68,1255.99,4
4/3/2013,989.48,-0.65,5.83,1.36,2.81,1262.73,3.8
4/4/2013,986.44,-0.15,6.05,1.19,3.07,1256.36,2.68
4/5/2013,983.41,0.51,6.34,0.93,3.43,1249.2,3.21
4/6/2013,990.67,0.46,6.32,0.56,3.62,1258.5,1.68
4/7/2013,993.43,2.13,7.25,2.45,3.01,1254.93,1.51
4/8/2013,983.02,2.75,7.79,3.38,2.8,1239.47,2.04
4/9/2013,977.07,6.31,9.72,3.29,4.1,1215.05,1.97
4/10/2013,979.09,6.41,9.85,1.84,5.11,1216.38,2.62
4/11/2013,976.47,10.71,13.31,3.44,6.32,1194.03,3.8
4/12/2013,976.73,10.48,12.75,2.72,6.41,1194.98,2.9
4/13/2013,989.44,10.1,12.46,4.13,5.25,1213.01,3.57
4/14/2013,998.12,11.75,14.4,4.94,5.92,1216.38,1.9
4/15/2013,993.73,17.18,20.66,9.97,6.72,1187.95,2.47
4/16/2013,992.55,15.73,18.28,6.15,7.64,1191.53,1.23
4/17/2013,994.65,16.85,19.58,7.87,7.35,1189.64,1.79
4/18/2013,988.81,18.15,21.68,10.03,7.36,1177.52,2.95
4/19/2013,994.86,12.22,14.34,7.53,4.27,1211.35,1.49
4/20/2013,1000.45,7.9,10.73,4.32,4,1237.06,4.91
4/21/2013,992.18,10.87,13.4,5.12,5.21,1213.34,2.41
4/22/2013,989.07,10.92,13.17,3.7,5.98,1208.55,1.07
4/23/2013,993.01,13.07,15.47,6.87,5.41,1204.8,2.54
4/24/2013,998.04,15.55,18.15,7.88,6.42,1199.77,1.86
4/25/2013,996.04,16.66,19.88,8.62,7.06,1192.53,1.23
4/26/2013,982.97,16.01,18.99,7.04,7.6,1179.09,2.25
4/27/2013,981.16,5.84,9.28,0.55,5.55,1220.98,3.38
4/28/2013,988.69,6.59,9.84,2.04,4.92,1227.59,1.85
4/29/2013,990.35,10.25,12.65,3.88,5.53,1213.33,2.28
4/30/2013,995.26,8.29,11.01,2.55,5.31,1227.94,2.23
5/1/2013,996.03,9.76,12.18,2.21,6.25,1221.84,2.7
5/2/2013,992.95,10.38,12.62,1.41,7.06,1214.76,2.45
5/3/2013,990.57,11.57,13.76,3.76,6.3,1207.39,2.88
5/4/2013,991.2,10.94,13.26,2.31,6.9,1210.43,0.97
5/5/2013,996.09,14.21,16.94,6.27,6.69,1202.94,1.43
5/6/2013,993.17,15.01,17.75,5.68,7.6,1195.44,2.77
5/7/2013,988.74,14.61,16.69,1.07,9.88,1189.81,1.83
5/8/2013,986.98,17.22,20.22,6.43,8.74,1178.03,2.08
5/9/2013,986.75,15.89,18.41,4.29,8.95,1182.92,2.08
5/10/2013,987.11,14.99,17.17,5.62,7.31,1188.14,1.67
5/11/2013,988.49,12.27,14.34,3.43,6.89,1201.42,1.29
5/12/2013,987.56,9.56,12.02,2.89,5.77,1212.67,2.13
5/13/2013,988.82,9.03,11.76,2.61,5.78,1216.61,3.22
5/14/2013,984.24,13.42,15.66,5.91,6.19,1192.04,2.99
5/15/2013,976.43,17.26,21.03,9.78,7.2,1166.71,2.52
5/16/2013,972.23,17.47,20.52,6.19,9.22,1159.1,2.22
5/17/2013,971.94,17.49,20.59,6.37,9.15,1158.73,2.13
5/18/2013,981.03,13.32,15.43,3.05,7.89,1187.29,2.03
5/19/2013,981.26,13.73,16.33,3.28,8.32,1185.86,2.87
5/20/2013,983.17,12.74,14.87,4.5,6.59,1193.23,4.54
5/21/2013,983.82,12.39,14.53,4.66,6.26,1195.74,2.44
5/22/2013,981.2,8.96,11.49,1.84,6.14,1207.12,1.82
5/23/2013,981.37,8.79,11.48,3.97,4.77,1209.12,1.74
5/24/2013,984.16,6.9,10.02,2.3,4.89,1220.58,1.43
5/25/2013,984.13,8.58,11.34,2.7,5.48,1212.94,1.39
5/26/2013,978.45,7.68,10.56,0.7,6.29,1209.14,3.01
5/27/2013,981.03,9.13,11.62,1.18,6.64,1205.79,2.43
5/28/2013,978.24,13.49,15.98,5.36,6.78,1184.23,1.38
5/29/2013,974.26,11.64,13.85,2.3,7.4,1186.43,1.97
5/30/2013,978.93,10.14,12.44,1.66,6.88,1198.76,2.31
5/31/2013,974.72,13.22,15.23,0.51,9.44,1178.9,2.49
6/1/2013,982.37,12.59,14.63,0.72,8.86,1191.24,2.51
6/2/2013,990.57,9.18,11.66,1.33,6.51,1217.41,2.37
6/3/2013,996.03,10.9,13.28,3.47,6.15,1217.09,2.04
6/4/2013,994.03,13.36,15.63,3.78,7.45,1203.29,1.91
6/5/2013,993.76,14.92,17.23,8.03,5.78,1197.63,2.36
6/6/2013,994.49,15.51,18.37,6.33,7.57,1194.96,2.02
6/7/2013,993.82,17.92,21.17,6.63,9.16,1183.08,2.12
6/8/2013,989.85,18.62,21.83,6.61,9.62,1175.05,1.81
6/9/2013,983.9,15.45,17.67,2.37,9.72,1180.66,1.88
6/10/2013,983.99,13.93,16,1.38,9.29,1187.3,1.56
6/11/2013,989.7,15.57,18.32,5.84,7.88,1188.65,1.12
6/12/2013,992.5,18.59,22.07,8.55,8.51,1179.22,1.64
6/13/2013,989.02,20.72,25.31,9.09,10.27,1165.42,2.76
6/14/2013,992.78,15.11,17.36,5.57,7.43,1194.42,1.61
6/15/2013,988.37,16.64,19.77,7.3,7.89,1182.83,2.49
6/16/2013,989.98,17.25,20.08,8.07,7.58,1182.22,1.83
6/17/2013,989.56,19.75,23.91,8.55,9.71,1170.34,2.19
6/18/2013,989.17,23.8,30.51,9.12,13.56,1151.2,1.5
6/19/2013,987.29,27.3,37.96,14.21,15.1,1134.73,1.74
6/20/2013,984.81,23.84,30.3,7.28,14.67,1145.11,2.34
6/21/2013,987.14,19.36,22.71,7.58,9.59,1168.85,4.16
6/22/2013,989.12,18.84,22.15,8.46,8.66,1174.02,3.03
6/23/2013,986.83,17.89,20.72,7.8,8.19,1175.37,2.78
6/24/2013,991.55,15.44,17.7,5.66,7.59,1191.41,1.8
6/25/2013,995.52,12.25,14.31,2.32,7.53,1209.59,2.09
6/26/2013,998.04,11.4,13.55,4.02,5.96,1217.45,2.59
6/27/2013,995.99,12.43,14.56,3.46,6.96,1209.88,1.47
6/28/2013,993.22,13.62,15.93,4.72,7.05,1201.51,1.65
6/29/2013,990.72,13.65,15.69,2.92,8.05,1197.51,2.64
6/30/2013,995.46,13.32,15.55,5.47,6.32,1206,1.73
7/1/2013,990.8,19.09,22.78,9.8,8.19,1175.44,2.76
7/2/2013,988.36,19.62,23.39,9.55,8.76,1169.96,1.25
7/3/2013,985.06,18.8,22.1,6.4,9.98,1168.43,2.69
7/4/2013,993.26,19.43,22.82,5.74,10.77,1174.95,1.46
7/5/2013,1000.27,19.48,22.94,5.55,10.89,1182.97,1.09
7/6/2013,1002.92,19.36,22.85,6.98,9.9,1187.37,2.26
7/7/2013,1003.38,19.06,22.65,9.07,8.46,1190.26,2.35
7/8/2013,1002.76,19.47,23.31,9.55,8.58,1187.79,2.07
7/9/2013,997.6,20.44,24.89,9.78,9.47,1177.21,1.95
7/10/2013,991.7,18.98,22.46,7.8,9.25,1176.12,1.58
7/11/2013,992.45,15.99,18.34,6.23,7.62,1190.21,1.82
7/12/2013,993.96,17.56,20.43,7.79,7.95,1185.45,1.79
7/13/2013,994.43,17.48,20.62,7.71,8.12,1186.33,1.66
7/14/2013,994.77,18.01,21.21,7,8.93,1183.94,1.57
7/15/2013,995.51,17.82,20.94,8.08,8.08,1186.2,1.58
7/16/2013,996.42,19.53,23.68,10.85,8.05,1180.52,1.48
7/17/2013,996.31,20.26,24.58,10.32,8.95,1176.75,1.87
7/18/2013,996.52,21.29,25.9,10.02,9.97,1172.06,1.97
7/19/2013,994.74,21.4,26.16,10.76,9.69,1169.77,1.61
7/20/2013,994.63,19.19,22.65,7.22,9.7,1178.37,1.54
7/21/2013,994.71,21.52,26.89,12.56,9.01,1169.89,1.63
7/22/2013,991.04,23.16,29.93,15.78,8.93,1159.31,1.7
7/23/2013,987.76,23.71,30.93,17.26,8.65,1153.49,1.3
7/24/2013,987.77,21.52,26.78,10.24,10.48,1160.63,1.76
7/25/2013,989.78,21.61,26.6,7.57,12.05,1161.45,1.16
7/26/2013,988.43,24.5,31.99,12.68,12.24,1148.56,1.38
7/27/2013,983.99,26.32,36.35,16.16,12.87,1136.26,1.54
7/28/2013,984.47,25.81,33.96,13.71,12.9,1138.35,1.88
7/29/2013,987.98,19.65,23.04,3.03,12.69,1166.47,1.75
7/30/2013,991.1,19.89,23.61,8.42,9.59,1171.46,2.65
7/31/2013,991.31,20.33,24.09,8.15,10.06,1169.54,2.59
